trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
18,3,11,123.67051108081372,137.41167897868192,
18,4,5,37.25890145753114,41.39877939725682,50.0
18,5,1,7.703845063527433,8.559827848363815,25.0
18,6,3,24.365435342704984,27.07270593633887,50.0
19,1,6,50.944490283450875,56.60498920383431,75.0
19,2,11,108.29344484971962,120.3260498330218,
19,3,7,47.52540277976991,52.80600308863323,75.0
19,4,2,18.183348651089684,20.203720723432983,25.0
19,5,1,11.409086216090646,12.67676246232294,25.0
20,1,12,112.05253319926227,124.50281466584697,
20,2,8,44.09831410079117,48.998126778656854,50.0
20,3,1,11.409086216090646,12.67676246232294,25.0
20,4,2,32.79677106911858,36.44085674346508,50.0
20,5,4,24.436994243948646,27.152215826609606,50.0
21,1,2,16.89199415865042,18.768882398500466,25.0
21,2,5,58.53847836531965,65.04275373924405,75.0
21,3,6,31.211759547400476,34.67973283044497,50.0
21,4,9,51.20458087003354,56.89397874448171,75.0
21,5,3,56.15444899513501,62.393832216816676,75.0
21,6,2,33.85810651831467,37.62011835368297,50.0
22,1,1,8.579319092707957,9.532576769675508,25.0
22,2,11,69.50384690721333,77.22649656357036,
22,3,1,9.961057106092728,11.06784122899192,25.0
22,4,8,80.94206431056712,89.93562701174125,
22,5,6,49.085382532104866,54.53931392456096,75.0
23,1,5,27.601282384435972,30.66809153826219,50.0
23,2,5,57.77102498271626,64.19002775857362,75.0
23,3,12,93.66294670121532,104.06994077912813,
23,4,5,45.901328933792634,51.00147659310292,75.0
24,1,10,65.3071301027254,72.5634778919171,75.0
24,2,12,108.79163081944635,120.87958979938483,
24,3,2,17.13864724175485,19.042941379727612,25.0
24,4,3,31.78777274317462,35.31974749241625,50.0
25,1,9,74.2949781357071,82.54997570634121,
25,2,4,31.15976305475612,34.62195894972902,50.0
25,3,2,22.431244494712146,24.923604994124606,25.0
25,4,5,31.428206651087894,34.92022961231988,50.0
25,5,7,86.20068626529398,95.77854029477109,
26,1,9,90.07866335389869,100.0874037265541,
26,2,2,24.933235059746252,27.70359451082917,50.0
26,3,6,50.41734514057955,56.01927237842172,75.0
26,4,10,69.54896353285038,77.27662614761154,
27,1,9,36.67058108571431,40.74509009523812,50.0
27,2,7,57.21045012279003,63.56716680310003,75.0
27,3,10,116.58613687488608,129.54015208320675,
27,4,1,11.449525259505114,12.72169473278346,25.0
28,1,3,38.57321650663833,42.859129451820365,50.0
28,2,9,79.18176325043976,87.97973694493307,
28,3,3,42.96747209902033,47.74163566557814,50.0
28,4,7,53.362670449454264,59.29185605494918,75.0
28,5,5,31.247778249262286,34.71975361029143,50.0
29,1,3,40.23837533621783,44.70930592913092,50.0
29,2,2,22.180218768583412,24.644687520648233,25.0
29,3,2,16.39640995561703,18.218233284018922,25.0
29,4,3,29.68426501245431,32.98251668050479,50.0
29,5,2,35.91601544705477,39.90668383006085,50.0
29,6,5,56.71154257166074,63.01282507962305,75.0
29,7,8,51.630288924000524,57.36698769333391,75.0
29,8,2,34.4157722583865,38.239746953762776,50.0
30,1,1,8.579319092707957,9.532576769675508,25.0
30,2,8,76.394066225204,84.88229580578222,
30,3,5,34.82685328914452,38.696503654605024,50.0
30,4,6,63.54172425724512,70.60191584138347,75.0
30,5,6,45.759798820283734,50.84422091142637,75.0
30,6,1,7.703845063527433,8.559827848363815,25.0
31,1,6,48.0026999298464,53.336333255384886,75.0
31,2,1,10.33080549723244,11.47867277470271,25.0
31,3,12,94.78877570899975,105.32086189888861,
31,4,6,54.08548490706489,60.094983230072096,75.0
31,5,2,27.029095836979387,30.032328707754875,50.0
32,1,8,60.75255798226402,67.50284220251558,75.0
32,2,7,53.265179994758284,59.1835333275092,75.0
32,3,5,39.008580859450845,43.34286762161205,50.0
32,4,7,81.72128376029711,90.80142640033013,
33,1,5,72.2470242302691,80.27447136696567,
33,2,8,47.264900216500415,52.51655579611157,75.0
33,3,8,59.1416500004412,65.71294444493466,75.0
33,4,2,38.89653915559524,43.21837683955027,50.0
33,5,4,27.702380145762167,30.780422384180184,50.0
34,1,6,71.4552343433351,79.39470482592789,
34,2,8,68.14718633768044,75.71909593075604,
34,3,10,61.45372655971927,68.28191839968808,75.0
34,4,3,39.10662638833041,43.451807098144904,50.0
35,1,2,37.22748708335141,41.36387453705712,50.0
35,2,7,53.73464130414335,59.70515700460372,75.0
35,3,10,96.57345616907871,107.30384018786523,
35,4,3,19.56663109982503,21.740701222027813,25.0
35,5,5,30.999317416956323,34.44368601884036,50.0
36,1,8,71.2572460150381,79.17471779448678,
36,2,5,51.82528014934182,57.5836446103798,75.0
36,3,7,40.277127414706285,44.7523637941181,50.0
36,4,7,70.45393614457622,78.28215127175135,
37,1,6,50.4991203417032,56.11013371300355,75.0
37,2,7,51.91730333064839,57.68589258960932,75.0
37,3,4,33.12806210102356,36.80895789002618,50.0
37,4,5,39.22158014050069,43.57953348944521,50.0
37,5,5,69.4629187066563,77.18102078517366,
38,1,1,10.534539891060303,11.705044323400337,25.0
38,2,10,101.64724303715482,112.94138115239424,
38,3,1,29.908809568926095,33.2320106321401,50.0
38,4,2,17.46259318944477,19.4028813216053,25.0
38,5,1,8.579319092707957,9.532576769675508,25.0
38,6,12,58.80421957981457,65.33802175534952,75.0
39,1,8,65.00553573220441,72.22837303578267,75.0
39,2,7,90.37851263855897,100.42056959839886,
39,3,7,31.427207775619184,34.91911975068798,50.0
39,4,1,16.69485275501319,18.5498363944591,25.0
39,5,4,35.2668860843502,39.18542898261133,50.0
40,1,11,71.97697952042174,79.97442168935748,
40,2,10,109.60241838490029,121.78046487211142,
40,3,6,42.217031139799126,46.907812377554585,50.0
41,1,5,34.73235146412516,38.59150162680573,50.0
41,2,9,118.6839697722054,131.87107752467267,
41,3,12,55.73599350960675,61.92888167734083,75.0
41,4,1,15.920816003522313,17.689795559469236,25.0
42,1,7,70.46268347179955,78.29187052422172,
42,2,9,74.0464496605001,82.27383295611122,
42,3,6,49.16698565547823,54.629984061642475,75.0
42,4,4,34.041533374629445,37.823925971810496,50.0
42,5,1,9.143960032281315,10.159955591423683,25.0
43,1,4,39.333012494868605,43.70334721652067,50.0
43,2,10,64.89611897538884,72.10679886154315,75.0
43,3,4,44.93610820215882,49.9290091135098,50.0
43,4,9,70.74510898527947,78.60567665031053,
44,1,2,18.061475154098602,20.068305726776224,25.0
44,2,11,94.08012041960095,104.53346713288994,
44,3,7,69.9211596246337,77.69017736070411,
44,4,2,13.815090571854604,15.350100635394003,25.0
44,5,2,20.233718931241032,22.481909923601147,25.0
44,6,2,22.45121355906037,24.94579284340041,25.0
44,7,1,10.33080549723244,11.47867277470271,25.0
45,1,8,39.539028610444916,43.93225401160546,50.0
45,2,10,73.83118879336449,82.03465421484943,
45,3,7,99.50575994550363,110.56195549500403,
45,4,2,17.903992283476722,19.89332475941858,25.0
46,1,5,48.892045040184314,54.32449448909368,75.0
46,2,7,40.185111405513304,44.65012378390367,50.0
46,3,8,87.26219257531461,96.95799175034956,
46,4,7,55.66998823052152,61.85554247835724,75.0
47,1,5,44.5533992451605,49.50377693906722,50.0
47,2,12,85.36840413237142,94.85378236930158,
47,3,10,86.64360755924272,96.27067506582524,
48,1,1,18.86166812245891,20.95740902495434,25.0
48,2,5,39.40008798277798,43.77787553641998,50.0
48,3,6,34.30828310942635,38.12031456602927,50.0
48,4,8,64.05403091966278,71.17114546629197,75.0
48,5,7,84.14617176540543,93.49574640600603,
49,1,12,70.15127031401809,77.94585590446455,
49,2,1,18.03444663949513,20.038274043883476,25.0
49,3,8,103.935729638141,115.48414404237889,
49,4,6,42.15141389457744,46.834904327308266,50.0
50,1,8,91.30008539863586,101.44453933181762,
50,2,1,8.579319092707957,9.532576769675508,25.0
50,3,4,31.42509370472257,34.91677078302508,50.0
50,4,12,78.29892009452551,86.99880010502835,
50,5,2,24.90413974007171,27.671266377857453,50.0
51,1,11,71.50752488440529,79.45280542711699,
51,2,12,92.8725431792314,103.19171464359044,
51,3,4,52.97838347869107,58.864870531878964,75.0
52,1,7,65.58017753606276,72.86686392895862,75.0
52,2,3,22.07883646489143,24.532040516546033,25.0
52,3,10,60.70920063957006,67.45466737730005,75.0
52,4,7,73.36394329948095,81.51549255497883,
53,1,2,27.360756454175004,30.400840504638893,50.0
53,2,11,122.96928879748322,136.63254310831468,
53,3,8,43.79377698674128,48.65975220749031,50.0
53,4,6,35.93872894225778,39.93192104695309,50.0
54,1,7,55.35877034737192,61.50974483041325,75.0
54,2,7,50.97268550289658,56.63631722544064,75.0
54,3,8,94.42687600498776,104.91875111665307,
54,4,5,36.363974313455884,40.40441590383987,50.0
55,1,12,87.59926347973958,97.33251497748842,
55,2,11,96.97654633335154,107.75171814816837,
55,3,4,28.478799086257453,31.643110095841614,50.0
56,1,5,46.01306372429332,51.12562636032591,75.0
56,2,3,44.79181368805162,49.768681875612906,50.0
56,3,4,29.049176223301714,32.27686247033524,50.0
56,4,5,51.14940369982992,56.832670777588795,75.0
56,5,1,22.08132890766667,24.53480989740741,25.0
56,6,9,74.3623519903333,82.62483554481477,
57,1,2,19.799344342299985,21.99927149144443,25.0
57,2,5,25.611378575127738,28.457087305697485,50.0
57,3,9,76.03193544646385,84.47992827384871,
57,4,5,43.20226107726196,48.002512308068845,50.0
57,5,6,71.57590701907782,79.52878557675312,
58,1,8,116.59874370045446,129.55415966717163,
58,2,4,26.58110419123888,29.53456021248764,50.0
58,3,3,27.885524471713058,30.983916079681176,50.0
58,4,1,10.633828825079863,11.815365361199849,25.0
58,5,2,15.506096949695378,17.22899661077264,25.0
58,6,3,21.859376975564324,24.288196639515913,25.0
58,7,6,47.02808380319753,52.253426447997256,75.0
59,1,3,25.463225810657427,28.292473122952696,50.0
59,2,4,75.64008403145498,84.04453781272775,
59,3,2,20.285415658543382,22.53935073171487,25.0
59,4,7,48.022101803755916,53.35789089306213,75.0
59,5,4,49.26544939699439,54.73938821888265,75.0
59,6,7,51.03861687867926,56.709574309643614,75.0
60,1,11,75.56703916735084,83.96337685261204,
60,2,12,94.94387921925873,105.4931991325097,
60,3,4,40.188147546813546,44.653497274237274,50.0
61,1,12,53.349824098842106,59.277582332046784,75.0
61,2,10,123.33708764046496,137.0412084894055,
61,3,4,26.445559828050506,29.38395536450056,50.0
61,4,1,15.920816003522313,17.689795559469236,25.0
62,1,3,24.372071968349736,27.08007996483304,50.0
62,2,11,90.01175386040178,100.01305984489086,
62,3,9,85.34810089248779,94.83122321387532,
62,4,4,28.16541942103364,31.294910467815154,50.0
63,1,1,22.08132890766667,24.53480989740741,25.0
63,2,10,59.78533968480657,66.42815520534063,75.0
63,3,7,41.55271981548326,46.169688683870284,50.0
63,4,9,109.29584915409757,121.43983239344173,
64,1,5,44.71882760118393,49.6875862235377,50.0
64,2,1,12.795434556626097,14.217149507362329,25.0
64,3,7,71.1288021645258,79.03200240502866,
64,4,7,59.980808791545265,66.64534310171696,75.0
64,5,7,58.410073471606864,64.90008163511874,75.0
65,1,2,37.578232614765,41.75359179418333,50.0
65,2,3,39.899398143703635,44.33266460411515,50.0
65,3,2,27.586322378366802,30.651469309296445,50.0
65,4,8,58.56017344323129,65.0668593813681,75.0
65,5,9,71.95687709062105,79.95208565624561,
65,6,3,22.676418647642578,25.196020719602863,50.0
66,1,7,58.805231302156514,65.33914589128501,75.0
66,2,10,76.6158407823426,85.12871198038067,
66,3,8,68.88014560090706,76.53349511211896,
66,4,2,26.60881856475836,29.56535396084262,50.0
67,1,5,62.97454184222991,69.97171315803324,75.0
67,2,3,28.93003628720993,32.14448476356659,50.0
67,3,3,30.515784322649786,33.90642702516643,50.0
67,4,8,47.63653742832646,52.92948603147384,75.0
67,5,3,56.66606620647125,62.962295784968056,75.0
67,6,5,39.59185655772056,43.990951730800624,50.0
68,1,3,24.236603124899688,26.92955902766632,50.0
68,2,8,63.253448578018656,70.28160953113183,75.0
68,3,6,63.3581202319658,70.39791136885088,75.0
68,4,10,83.94927729882032,93.27697477646701,
69,1,12,83.40506435485779,92.67229372761976,
69,2,1,10.08719007950461,11.207988977227345,25.0
69,3,2,23.054202664006347,25.615780737784828,50.0
69,4,4,42.367443967526576,47.074937741696196,50.0
69,5,8,72.16834867832381,80.18705408702645,
70,1,8,48.518293529436434,53.909215032707145,75.0
70,2,3,54.637661995234744,60.708513328038606,75.0
70,3,9,72.33578939099439,80.3730993233271,
70,4,7,56.28874171967085,62.54304635518984,75.0
71,1,3,21.532448980170628,23.924943311300698,25.0
71,2,10,85.54020886752393,95.04467651947103,
71,3,5,54.27629164458822,60.30699071620913,75.0
71,4,6,36.40973130139325,40.455257001548055,50.0
71,5,3,42.99039556815333,47.76710618683703,50.0
72,1,7,53.4376153202299,59.37512813358878,75.0
72,2,12,75.54842210720965,83.94269123023294,
72,3,2,29.087503548845056,32.31944838760562,50.0
72,4,1,16.69485275501319,18.5498363944591,25.0
72,5,3,55.08522022602061,61.20580025113401,75.0
72,6,2,24.958553002415627,27.731725558239585,50.0
73,1,5,69.13102622745512,76.81225136383902,
73,2,12,81.42861910544363,90.47624345049292,
73,3,1,8.579319092707957,9.532576769675508,25.0
73,4,3,25.720415275451835,28.578239194946484,50.0
73,5,6,56.17302562021445,62.41447291134939,75.0
74,1,11,75.954727414789,84.39414157198779,
74,2,10,110.48626734791306,122.76251927545894,
74,3,6,37.63491664421567,41.816574049128526,50.0
75,1,11,72.22894375112256,80.25438194569173,
75,2,9,50.19228329272455,55.769203658582825,75.0
75,3,7,89.85430865193554,99.83812072437281,
76,1,11,50.6794543644239,56.31050484935989,75.0
76,2,8,47.69301118821513,52.99223465357237,75.0
76,3,2,40.38686669716765,44.874296330186276,50.0
76,4,5,58.88689040872353,65.42987823191503,75.0
76,5,1,45.833742305110356,50.9263803390115,75.0
77,1,4,31.623214074223576,35.13690452691508,50.0
77,2,11,108.82348956454446,120.9149884050494,
77,3,6,42.86284518541548,47.62538353935053,50.0
77,4,6,39.5381134142852,43.931237126983554,50.0
78,1,1,10.08719007950461,11.207988977227345,25.0
78,2,10,85.59976950475178,95.11085500527975,
78,3,12,88.18197301390704,97.97997001545227,
78,4,4,37.747075764654944,41.941195294061046,50.0
79,1,3,27.751298319754643,30.83477591083849,50.0
79,2,3,21.793920218698553,24.215466909665057,25.0
79,3,2,18.648813277032637,20.720903641147373,25.0
79,4,3,52.46573628223212,58.295262535813464,75.0
79,5,3,26.62230360260151,29.5803373362239,50.0
79,6,11,96.27731994505571,106.97479993895078,
79,7,2,13.920491998115466,15.467213331239407,25.0
80,1,5,50.00276404027691,55.55862671141878,75.0
80,2,5,26.28459064830794,29.205100720342156,50.0
80,3,12,67.39373770357375,74.88193078174861,75.0
80,4,5,88.78627221811361,98.65141357568179,
81,1,6,58.427458226465326,64.91939802940591,75.0
81,2,10,114.35450045883847,127.06055606537608,
81,3,5,34.74537410451864,38.60597122724293,50.0
81,4,2,16.964002810741192,18.84889201193466,25.0
81,5,3,21.036103968041882,23.37344885337987,25.0
81,6,1,11.22547482498412,12.47274980553791,25.0
82,1,10,97.8252085932532,108.69467621472577,
82,2,4,20.95086374931741,23.278737499241565,25.0
82,3,8,54.83752928694226,60.930588096602506,75.0
82,4,4,42.37048788274164,47.078319869712935,50.0
82,5,1,10.33080549723244,11.47867277470271,25.0
83,1,3,21.585956808061795,23.984396453401995,25.0
83,2,12,103.30510498791888,114.78344998657653,
83,3,7,65.25936196364583,72.5104021818287,75.0
83,4,2,24.833855915401834,27.59317323933537,50.0
83,5,1,11.449525259505114,12.72169473278346,25.0
83,6,2,13.226784261993533,14.696426957770592,25.0
84,1,10,104.6722880376848,116.30254226409421,
84,2,5,38.34905120412623,42.61005689347359,50.0
84,3,11,56.098649039227105,62.33183226580789,75.0
84,4,1,29.908809568926095,33.2320106321401,50.0
85,1,12,70.80625783330679,78.67361981478531,
85,2,9,83.49928830826687,92.7769870091854,
85,3,3,58.26382396454454,64.73758218282727,75.0
85,4,1,10.633828825079863,11.815365361199849,25.0
85,5,2,19.86163037877874,22.068478198643046,25.0
86,1,7,80.06993050333863,88.96658944815402,
86,2,4,34.793328298488774,38.659253664987524,50.0
86,3,5,28.79089946605685,31.98988829561872,50.0
86,4,6,32.70460651472171,36.338451683024125,50.0
86,5,5,70.78861824486903,78.65402027207669,
87,1,7,89.89890653159783,99.88767392399758,
87,2,2,22.940568243232974,25.489520270258858,50.0
87,3,1,15.920816003522313,17.689795559469236,25.0
87,4,6,59.97895506323739,66.6432834035971,75.0
87,5,3,20.638716487830372,22.931907208700412,25.0
87,6,1,9.143960032281315,10.159955591423683,25.0
87,7,7,42.74766042988082,47.49740047764535,50.0
88,1,6,89.40536853504261,99.33929837226957,
88,2,9,62.684542444303574,69.64949160478174,75.0
88,3,9,57.3779183412645,63.75324260140499,75.0
88,4,3,31.190427485262425,34.65603053918047,50.0
89,1,7,80.70129337116285,89.6681037457365,
89,2,3,53.222107732557404,59.135675258397114,75.0
89,3,2,30.688398435351765,34.098220483724184,50.0
89,4,6,33.63588128178863,37.37320142420958,50.0
89,5,7,39.044557374628326,43.3828415273648,50.0
89,6,2,24.313513849763716,27.01501538862635,50.0
90,1,7,54.07255941394469,60.080621571049655,75.0
90,2,4,32.121586171433464,35.69065130159274,50.0
90,3,12,83.28994786639885,92.54438651822095,
90,4,4,53.70799252487281,59.675547249858674,75.0
91,1,7,46.34899109841984,51.498878998244265,75.0
91,2,12,76.34124352518207,84.82360391686896,
91,3,7,90.50237000771426,100.55818889746028,
91,4,1,17.141314318934338,19.04590479881593,25.0
92,1,3,55.53361226242888,61.704013624920975,75.0
92,2,1,12.795434556626097,14.217149507362329,25.0
92,3,3,28.66180680805909,31.846452008954543,50.0
92,4,8,79.2147824909046,88.01642498989399,
92,5,7,51.1255316613248,56.806146290360886,75.0
92,6,5,31.313930124599835,34.79325569399982,50.0
93,1,11,137.78512051548947,153.09457835054386,
93,2,10,51.558785392549694,57.287539325055214,75.0
93,3,6,30.338173404877587,33.70908156097509,50.0
94,1,7,43.01705893911884,47.79673215457649,50.0
94,2,5,53.40605681229954,59.34006312477727,75.0
94,3,10,102.15341881996581,113.50379868885089,
94,4,5,46.066178655768255,51.184642950853615,75.0
95,1,9,82.65659706103722,91.84066340115247,
95,2,10,71.87055569819816,79.85617299799796,
95,3,8,61.481711864415075,68.31301318268342,75.0
96,1,9,70.30400288616026,78.11555876240028,
96,2,6,89.31503742904495,99.2389304767166,
96,3,9,49.25988088311526,54.73320098123917,75.0
96,4,3,21.655691695445952,24.061879661606614,25.0
97,1,3,27.285891396610815,30.317657107345347,50.0
97,2,5,56.180918749915186,62.42324305546131,75.0
97,3,7,72.60789692554941,80.67544102838824,
97,4,5,28.02518916321116,31.13909907023462,50.0
97,5,5,65.61858142710713,72.90953491900792,75.0
97,6,2,24.446635184168073,27.16292798240897,50.0
98,1,12,119.16398985544168,132.40443317271297,
98,2,10,66.66764745194213,74.07516383549125,75.0
98,3,2,15.617279312731148,17.352532569701275,25.0
98,4,3,26.13028776119677,29.033653067996408,50.0
99,1,10,98.5213550660127,109.46817229556967,
99,2,12,78.38988991759659,87.09987768621843,
99,3,5,34.39826160234651,38.2202906692739,50.0
100,1,12,115.20712503446711,128.00791670496346,
100,2,11,68.91423188768934,76.57136876409926,
100,3,4,51.45124344722799,57.16804827469776,75.0
101,1,2,19.774101234390656,21.971223593767395,25.0
101,2,6,45.29164204720314,50.3240467191146,75.0
101,3,7,58.90845692501046,65.4538410277894,75.0
101,4,10,101.40163978459489,112.66848864954987,
101,5,2,24.268198493747004,26.964664993052224,50.0
102,1,9,37.96520753638628,42.18356392931809,50.0
102,2,5,53.42019409272302,59.35577121413669,75.0
102,3,12,106.26239704593284,118.06933005103649,
102,4,1,16.69485275501319,18.5498363944591,25.0
103,1,1,31.605586987184683,35.11731887464965,50.0
103,2,7,67.52382388011605,75.02647097790673,
103,3,6,29.00302598903602,32.225584432262245,50.0
103,4,7,78.46565944724176,87.18406605249085,
103,5,6,40.312842431703274,44.79204714633697,50.0
104,1,3,47.916791009996174,53.24087889999575,75.0
104,2,4,63.11277369138511,70.125304101539,75.0
104,3,8,52.291302575152535,58.10144730572504,75.0
104,4,4,31.423684765334755,34.915205294816396,50.0
104,5,5,45.69273818308372,50.76970909231524,75.0
104,6,2,15.957290911455466,17.730323234950518,25.0
104,7,1,11.409086216090646,12.67676246232294,25.0
105,1,12,90.83153808200723,100.92393120223025,
105,2,8,66.38184436633561,73.75760485148402,75.0
105,3,2,33.523570774615706,37.24841197179523,50.0
105,4,5,33.77117783839446,37.523530931549395,50.0
106,1,2,30.112807457320375,33.45867495257819,50.0
106,2,5,49.67008280934176,55.188980899268614,75.0
106,3,11,99.07156782055763,110.0795198006196,
106,4,7,36.194463389522824,40.216070432803136,50.0
106,5,2,19.897069630965404,22.107855145517117,25.0
107,1,2,16.964002810741192,18.84889201193466,25.0
107,2,4,55.771896910863376,61.96877434540375,75.0
107,3,12,72.78443869154907,80.87159854616563,
107,4,4,31.247536470251845,34.719484966946496,50.0
107,5,5,55.74537721311765,61.93930801457516,75.0
108,1,10,77.94602118302095,86.6066902033566,
108,2,4,26.832343847701438,29.81371538633493,50.0
108,3,2,16.2140896712311,18.015655190256776,25.0
108,4,7,69.50693981190676,77.22993312434085,
108,5,4,48.930908854557146,54.36767650506349,75.0
109,1,7,50.37165379355692,55.96850421506325,75.0
109,2,1,10.61911050464813,11.799011671831256,25.0
109,3,1,10.33080549723244,11.47867277470271,25.0
109,4,9,100.54215541922161,111.71350602135735,
109,5,8,59.78338573143925,66.42598414604362,75.0
109,6,1,11.409086216090646,12.67676246232294,25.0
110,1,11,77.56081407862463,86.17868230958292,
110,2,4,25.229643682418057,28.03293742490895,50.0
110,3,8,73.70615248101502,81.89572497890558,
110,4,4,44.19743684532533,49.108263161472586,50.0
111,1,9,48.53871208463436,53.9319023162604,75.0
111,2,11,94.6198784698501,105.13319829983344,
111,3,7,69.8118881019818,77.56876455775755,
112,1,2,30.940201794803045,34.378001994225606,50.0
112,2,11,92.64567733933976,102.93964148815527,
112,3,11,60.03536900700978,66.7059655633442,75.0
112,4,3,47.063474376395504,52.292749307106114,75.0
113,1,2,15.953658891320536,17.72628765702282,25.0
113,2,4,32.457573017382195,36.06397001931355,50.0
113,3,7,32.808061788498584,36.45340198722065,50.0
113,4,4,84.44540402720746,93.82822669689718,
113,5,5,54.40450935294189,60.4494548366021,75.0
113,6,5,49.00371757380398,54.448575082004425,75.0
114,1,5,33.59660076174928,37.32955640194364,50.0
114,2,6,37.80392570313828,42.00436189237587,50.0
114,3,12,89.08763137441537,98.98625708268374,
114,4,4,66.42393984749125,73.80437760832362,75.0
115,1,1,9.143960032281315,10.159955591423683,25.0
115,2,8,90.86426525886982,100.96029473207757,
115,3,2,23.327330220676025,25.919255800751138,50.0
115,4,6,36.207690261208576,40.230766956898414,50.0
115,5,9,76.3876724383498,84.87519159816644,
115,6,1,8.579319092707957,9.532576769675508,25.0
116,1,4,46.767922734378345,51.964358593753715,75.0
116,2,6,90.42575884765003,100.47306538627781,
116,3,5,25.613472379097708,28.459413754553008,50.0
116,4,10,64.6702258251093,71.85580647234366,75.0
116,5,2,17.35647006889186,19.284966743213175,25.0
117,1,11,88.43018401265391,98.2557600140599,
117,2,6,37.90777557785198,42.11975064205775,50.0
